"Date","Month","Year","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-03-28,3,2018,56,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-03-29,3,2018,47,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-03-30,3,2018,34,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-03-31,3,2018,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-01,4,2018,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-02,4,2018,51,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-03,4,2018,59,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-04,4,2018,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-05,4,2018,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-06,4,2018,59,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-07,4,2018,54,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-08,4,2018,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-09,4,2018,50,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-10,4,2018,52,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-11,4,2018,58,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-12,4,2018,59,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-13,4,2018,55,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-14,4,2018,48,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-15,4,2018,31,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-16,4,2018,32,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-24,4,2018,9,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-25,4,2018,10,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-26,4,2018,20,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-27,4,2018,20,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-28,4,2018,28,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-29,4,2018,19,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-04-30,4,2018,22,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-01,5,2018,34,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-02,5,2018,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-03,5,2018,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-04,5,2018,58,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-05,5,2018,48,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-06,5,2018,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-07,5,2018,21,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-08,5,2018,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-09,5,2018,35,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-10,5,2018,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-11,5,2018,50,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-12,5,2018,54,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-13,5,2018,56,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-14,5,2018,54,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-15,5,2018,25,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-16,5,2018,25,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-17,5,2018,15,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-18,5,2018,16,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-19,5,2018,0,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-20,5,2018,21,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-21,5,2018,27,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-22,5,2018,22,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-23,5,2018,21,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-24,5,2018,33,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-25,5,2018,33,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-26,5,2018,17,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-27,5,2018,18,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-28,5,2018,5,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-29,5,2018,6,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-30,5,2018,20,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-05-31,5,2018,25,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-01,6,2018,24,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-02,6,2018,18,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-03,6,2018,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-04,6,2018,19,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-05,6,2018,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-06,6,2018,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-07,6,2018,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-08,6,2018,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-09,6,2018,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-10,6,2018,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-11,6,2018,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-12,6,2018,20,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-13,6,2018,25,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-14,6,2018,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-15,6,2018,52,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-16,6,2018,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-17,6,2018,40,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-18,6,2018,51,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-19,6,2018,49,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-20,6,2018,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-21,6,2018,50,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-22,6,2018,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-23,6,2018,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-24,6,2018,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-25,6,2018,36,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-26,6,2018,22,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-27,6,2018,26,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-28,6,2018,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-29,6,2018,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-06-30,6,2018,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-01,7,2018,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-02,7,2018,20,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-03,7,2018,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-04,7,2018,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-05,7,2018,20,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-06,7,2018,17,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-07,7,2018,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-08,7,2018,16,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-09,7,2018,16,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-10,7,2018,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-11,7,2018,49,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-12,7,2018,54,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-13,7,2018,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-14,7,2018,36,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-15,7,2018,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-16,7,2018,47,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-17,7,2018,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-18,7,2018,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-19,7,2018,33,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-20,7,2018,35,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-21,7,2018,26,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-22,7,2018,20,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-23,7,2018,20,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-24,7,2018,17,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-25,7,2018,17,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-26,7,2018,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-27,7,2018,35,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-28,7,2018,32,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-29,7,2018,29,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-30,7,2018,8,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-07-31,7,2018,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
2018-01-01,1,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-02,1,2018,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-03,1,2018,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-04,1,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-05,1,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-06,1,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-07,1,2018,54,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-08,1,2018,71,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-09,1,2018,78,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-10,1,2018,56,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-11,1,2018,17,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-12,1,2018,10,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-13,1,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-14,1,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-15,1,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-16,1,2018,52,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-17,1,2018,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-18,1,2018,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-19,1,2018,52,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-20,1,2018,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-21,1,2018,50,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-22,1,2018,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-23,1,2018,17,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-24,1,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-25,1,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-26,1,2018,52,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-27,1,2018,58,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-28,1,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-29,1,2018,12,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-30,1,2018,19,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-01-31,1,2018,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-01,2,2018,55,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-02,2,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-03,2,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-04,2,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-05,2,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-06,2,2018,58,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-07,2,2018,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-08,2,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-09,2,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-10,2,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-11,2,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-12,2,2018,4,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-13,2,2018,13,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-14,2,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-15,2,2018,17,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-16,2,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-17,2,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-18,2,2018,7,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-19,2,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-20,2,2018,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-21,2,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-22,2,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-23,2,2018,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-24,2,2018,45,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-25,2,2018,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-26,2,2018,13,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-27,2,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-02-28,2,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-01,3,2018,16,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-02,3,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-03,3,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-04,3,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-05,3,2018,57,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-06,3,2018,63,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-07,3,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-08,3,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-09,3,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-10,3,2018,62,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-11,3,2018,54,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-12,3,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-13,3,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-14,3,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-15,3,2018,46,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-16,3,2018,66,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-17,3,2018,62,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-18,3,2018,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-19,3,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-20,3,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-21,3,2018,19,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-22,3,2018,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-23,3,2018,31,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-24,3,2018,46,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-25,3,2018,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-26,3,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-27,3,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-28,3,2018,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-29,3,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-30,3,2018,13,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-03-31,3,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-01,4,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-02,4,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-03,4,2018,50,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-04,4,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-05,4,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-06,4,2018,37,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-07,4,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-08,4,2018,10,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-09,4,2018,19,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-10,4,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-11,4,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-12,4,2018,50,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-13,4,2018,68,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-14,4,2018,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-15,4,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-16,4,2018,13,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-17,4,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-18,4,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-19,4,2018,28,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-20,4,2018,17,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-21,4,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-22,4,2018,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-23,4,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-24,4,2018,9,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-25,4,2018,6,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-26,4,2018,14,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-27,4,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-28,4,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-29,4,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-04-30,4,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-01,5,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-02,5,2018,46,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-03,5,2018,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-04,5,2018,48,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-05,5,2018,57,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-06,5,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-07,5,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-08,5,2018,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-09,5,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-10,5,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-11,5,2018,42,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-12,5,2018,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-13,5,2018,49,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-14,5,2018,52,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-15,5,2018,54,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-16,5,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-17,5,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-18,5,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-19,5,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-20,5,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-21,5,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-22,5,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-23,5,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-24,5,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-25,5,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-26,5,2018,10,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-30,5,2018,8,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-05-31,5,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-01,6,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-02,6,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-03,6,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-04,6,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-05,6,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-06,6,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-07,6,2018,41,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-08,6,2018,17,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-09,6,2018,5,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-10,6,2018,7,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-11,6,2018,5,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-12,6,2018,14,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-13,6,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-14,6,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-15,6,2018,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-16,6,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-17,6,2018,35,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-22,6,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-23,6,2018,23,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-24,6,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-25,6,2018,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-26,6,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-06-27,6,2018,19,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-03,7,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-04,7,2018,51,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-05,7,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-06,7,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-07,7,2018,29,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-08,7,2018,33,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-09,7,2018,34,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-10,7,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-11,7,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-12,7,2018,47,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-13,7,2018,43,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-14,7,2018,46,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-15,7,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-16,7,2018,30,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-17,7,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-18,7,2018,32,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-19,7,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-20,7,2018,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-21,7,2018,22,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-22,7,2018,26,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-23,7,2018,20,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-24,7,2018,21,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-25,7,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-26,7,2018,38,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-27,7,2018,44,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-28,7,2018,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-29,7,2018,36,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-30,7,2018,40,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-07-31,7,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-01,8,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-02,8,2018,7,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-03,8,2018,10,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-04,8,2018,15,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-05,8,2018,25,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-06,8,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-07,8,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-08,8,2018,27,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-09,8,2018,18,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-10,8,2018,19,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-11,8,2018,24,"Bryson City","PM2.5","Swain",35.434767,-83.442133
2018-08-12,8,2018,41,"Bryson City","PM2.5","Swain",35.434767,-83.442133
